paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,85.94594595,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,90,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,94.05405405,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,80.54054054,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,106.2162162,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,112.2972973,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,22.43243243,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,27.83783784,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,35.94594595,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,3.513513514,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,10.27027027,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,7.567567568,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,7.140828007,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,7.140828007,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,8.406650792,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,21.22362869,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,25.02109705,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,28.8185654,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,37.78481013,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,46.64661403,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,50.44408238,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,42.9535865,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,63.20675105,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,64.47257384,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,34.19935664,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,36.73100221,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,51.91983122,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,7.721518987,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,7.721518987,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,7.721518987,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,12.20203033,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,14.73576472,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,13.46994193,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,41.47679325,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,54.1350211,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,56.66666667,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,52.97363914,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,79.55591762,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,85.88503154,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,72.06542173,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,88.52320675,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,98.64978903,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,56.98207795,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,70.90612859,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,79.76688808,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,3.924050633,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,3.924050633,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,3.924050633,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,29,C,gross photosynthesis,40.10310341,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,30,C,gross photosynthesis,50.17012063,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,30,C,gross photosynthesis,53.94370554,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,31,C,gross photosynthesis,86.96154243,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,31,C,gross photosynthesis,89.4772657,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,31,C,gross photosynthesis,103.3137437,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,32,C,gross photosynthesis,93.46118157,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,32,C,gross photosynthesis,95.97690484,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,32,C,gross photosynthesis,129.9350448,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,33,C,gross photosynthesis,115.0510362,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,33,C,gross photosynthesis,121.3403444,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,33,C,gross photosynthesis,138.9504073,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,34,C,gross photosynthesis,66.8336942,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,34,C,gross photosynthesis,76.26765646,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,34,C,gross photosynthesis,78.78337973,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,35,C,gross photosynthesis,27.42138365,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,35,C,gross photosynthesis,27.42138365,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,35,C,gross photosynthesis,27.42138365,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,inner reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,29,C,gross photosynthesis,62.74461285,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,29,C,gross photosynthesis,65.26033612,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,29,C,gross photosynthesis,70.29178266,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,31,C,gross photosynthesis,141.0454686,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,31,C,gross photosynthesis,146.0769151,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,31,C,gross photosynthesis,164.9448397,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,32,C,gross photosynthesis,162.6394474,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,32,C,gross photosynthesis,178.9916486,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,32,C,gross photosynthesis,182.7652335,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,33,C,gross photosynthesis,149.0133003,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,33,C,gross photosynthesis,149.0133003,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,33,C,gross photosynthesis,190.5227343,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,34,C,gross photosynthesis,82.55696464,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,34,C,gross photosynthesis,100.1670275,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,34,C,gross photosynthesis,116.5192288,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,35,C,gross photosynthesis,9.811320755,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,35,C,gross photosynthesis,13.58490566,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
wooldridge2014,castillohelmuth2005,figure 4a,pop,Montastraea,annularis,35,C,gross photosynthesis,21.13207547,ug O2 cm^-2 h^-1,o2,ug,cm^2,hr,,,,M,lab,,,location,outer reef,700,700,umol m^-2  s^-1,gpp,16.1,,hermatypic coral,4.5,5-Apr
dodds2007,dodds2007,figure 1,pop,Lophelia ,pertusa,6.5,C,respiration,0.024819484,umol O2 g^-1 hr^-1,o2,umol,g,hr,0.0068,SEM,6,M,lab,,,pCO2,0.487106017,0,0,umol m^-2  s^-1,r,56.49,,hermatypic coral,130,130
dodds2007,dodds2007,figure 1,pop,Lophelia ,pertusa,9,C,respiration,0.043618338,umol O2 g^-1 hr^-1,o2,umol,g,hr,0.0096,SEM,6,M,lab,,,pCO2,0.458452722,0,0,umol m^-2  s^-1,r,56.49,,hermatypic coral,130,130
dodds2007,dodds2007,figure 1,pop,Lophelia ,pertusa,11,C,respiration,0.028819484,umol O2 g^-1 hr^-1,o2,umol,g,hr,0.006,SEM,4,M,lab,,,pCO2,0.487106017,0,0,umol m^-2  s^-1,r,56.49,,hermatypic coral,130,130
samiel2015,samiel2015,figure 2a,pop,Acropora,downingi,20.2,C,net photosynthesis,0.118,mg O2 l^-1 min^-1,o2,mg,l ,hr,0.032,SEM,3,M,lab,,,,,120,120,umol m^-2  s^-1,npp,26.64525131,,hermatypic coral,4,4
samiel2015,samiel2015,figure 2a,pop,Acropora,downingi,23,C,net photosynthesis,0.127,mg O2 l^-1 min^-1,o2,mg,l ,hr,0.032,SEM,3,M,lab,,,,,120,120,umol m^-2  s^-1,npp,26.64525131,,hermatypic coral,4,4
samiel2015,samiel2015,figure 2a,pop,Acropora,downingi,32,C,net photosynthesis,0.12,mg O2 l^-1 min^-1,o2,mg,l ,hr,0.023,SEM,3,M,lab,,,,,120,120,umol m^-2  s^-1,npp,26.64525131,,hermatypic coral,4,4
samiel2015,samiel2015,figure 2a,pop,Acropora,downingi,34.2,C,net photosynthesis,0.055,mg O2 l^-1 min^-1,o2,mg,l ,hr,0.023,SEM,3,M,lab,,,,,120,120,umol m^-2  s^-1,npp,26.64525131,,hermatypic coral,4,4
samiel2015,samiel2015,figure 2b,pop,Acropora,downingi,20.2,C,respiration,0.043,mg O2 l^-1 min^-1,o2,mg,l ,hr,0.017,SEM,3,M,lab,,,,,0,0,umol m^-2  s^-1,r,26.64525131,,hermatypic coral,4,4
samiel2015,samiel2015,figure 2b,pop,Acropora,downingi,23,C,respiration,0.068,mg O2 l^-1 min^-1,o2,mg,l ,hr,0.017,SEM,3,M,lab,,,,,0,0,umol m^-2  s^-1,r,26.64525131,,hermatypic coral,4,4
samiel2015,samiel2015,figure 2b,pop,Acropora,downingi,32,C,respiration,0.108,mg O2 l^-1 min^-1,o2,mg,l ,hr,0.012,SEM,3,M,lab,,,,,0,0,umol m^-2  s^-1,r,26.64525131,,hermatypic coral,4,4
samiel2015,samiel2015,figure 2b,pop,Acropora,downingi,34.2,C,respiration,0.134,mg O2 l^-1 min^-1,o2,mg,l ,hr,0.012,SEM,3,M,lab,,,,,0,0,umol m^-2  s^-1,r,26.64525131,,hermatypic coral,4,4
silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,21,C,gross photosynthesis,3.252393299,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,panama,623,623,umol m^-2  s^-1,gpp,9.14,,hermatypic coral,7.5,10-May
silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,22,C,gross photosynthesis,2.596489394,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,panama,623,623,umol m^-2  s^-1,gpp,9.14,,hermatypic coral,7.5,10-May
silbiger2019,silbiger2019,suppdatafile,pop,Orbicella,franksi,21,C,gross photosynthesis,2.915855537,umol O2 cm^-2 h^-1,o2,umol,cm^2,hr,,,,M,lab,,,location,panama,623,623,umol m^-2  s^-1,gpp,9.14,,hermatypic coral,7.5,10-May
